match_id,datum_zapasu,domaci_tym,hoste_tym,goly_domaci,goly_hoste,kurz_domaci,kurz_remiza,kurz_hoste,domaci_hraci,hoste_hraci,forma_tymu_domaci,forma_tymu_hoste,domaci_dane_goly,domaci_dostane_goly,hoste_dane_goly,hoste_dostane_goly,domaci_forma_doma,hoste_forma_venku,h2h_uspesnost_domacich,domaci_ocekavane_goly,hoste_ocekavane_goly,domaci_forma_brankare,hoste_forma_brankare
8340686,2019-12-05,SC Magdeburg,SG Flensburg Handewitt,26,25,1.9,7.5,2.4,"[{'jmeno': 'Albin Lagergren', 'goly': 4}, {'jmeno': 'Bennet Wiegert', 'goly': 0}, {'jmeno': 'Marko Bezjak', 'goly': 0}, {'jmeno': 'Piotr Chrapkowski', 'goly': 0}, {'jmeno': 'Michael Damgaard', 'goly': 11}, {'jmeno': 'Jannick Green', 'uspesnost_zakroku_procenta': 34.2, 'zakroky': 13, 'strely_proti': 38}, {'jmeno': 'Tim Hornke', 'goly': 4}, {'jmeno': 'Matthias Musche', 'goly': 4}, {'jmeno': ""Christian O'Sullivan"", 'goly': 1}, {'jmeno': 'Daniel Pettersson', 'goly': 0}, {'jmeno': 'Moritz Preuss', 'goly': 1}, {'jmeno': 'Erik Schmidt', 'goly': 1}, {'jmeno': 'Christoph Steinert', 'goly': 0}]","[{'jmeno': 'Magnus Jondal', 'goly': 3}, {'jmeno': 'Goran Sogard Johannessen', 'goly': 5}, {'jmeno': 'Benjamin Buric', 'uspesnost_zakroku_procenta': 38.9, 'zakroky': 14, 'strely_proti': 36}, {'jmeno': 'Holger Glandorf', 'goly': 0}, {'jmeno': 'Johannes Golla', 'goly': 2}, {'jmeno': 'Jim Gottfridsson', 'goly': 1}, {'jmeno': 'Jacob Heinl', 'goly': 0}, {'jmeno': 'Simon Jeppsson', 'goly': 3}, {'jmeno': 'Magnus Rod', 'goly': 2}, {'jmeno': 'Lasse Svan', 'goly': 7}, {'jmeno': 'Anders Zachariassen', 'goly': 2}, {'jmeno': 'Torbjorn Bergerud', 'uspesnost_zakroku_procenta': 42.9, 'zakroky': 3, 'strely_proti': 7}]",0.8,0.8,27.2,25.4,27.2,21.2,0.6,0.6,0.4,25.8,25.199999999999996,26.6,29.1
8340697,2019-12-05,HBW Balingen/Weilstetten,Bergischer HC,29,27,2.05,7.5,2.25,"[{'jmeno': 'Mike Jensen', 'uspesnost_zakroku_procenta': 30.8, 'zakroky': 12, 'strely_proti': 39}, {'jmeno': 'Lars Roller', 'goly': 1}, {'jmeno': 'Jens Burkle', 'goly': 0}, {'jmeno': 'Jannik Hausmann', 'goly': 0}, {'jmeno': 'Romas Kirveliavicius', 'goly': 1}, {'jmeno': 'Marcel Niemeyer', 'goly': 4}, {'jmeno': 'Tim Nothdurft', 'goly': 4}, {'jmeno': 'Jona Schoch', 'goly': 6}, {'jmeno': 'Martin Strobel', 'goly': 6}, {'jmeno': 'Filip Taleski', 'goly': 0}, {'jmeno': 'Gregor Thomann', 'goly': 3}, {'jmeno': 'Rene Zobel', 'goly': 4}]","[{'jmeno': 'Alexander Weck', 'goly': 0}, {'jmeno': 'Linus Arnesson', 'goly': 5}, {'jmeno': 'Tomas Babak', 'goly': 3}, {'jmeno': 'Jeffrey Boomhouwer', 'goly': 3}, {'jmeno': 'Sebastian Damm', 'goly': 3}, {'jmeno': 'Max Darj', 'goly': 2}, {'jmeno': 'Ragnar Johannsson', 'goly': 4}, {'jmeno': 'Tomas Mrkva', 'uspesnost_zakroku_procenta': 25.8, 'zakroky': 8, 'strely_proti': 31}, {'jmeno': 'Kristian Nippes', 'goly': 3}, {'jmeno': 'Christopher Rudeck', 'uspesnost_zakroku_procenta': 25.0, 'zakroky': 2, 'strely_proti': 8}, {'jmeno': 'Lukas Stutzke', 'goly': 0}, {'jmeno': 'Csaba Szucs', 'goly': 2}, {'jmeno': 'Arnor Thor Gunnarsson', 'goly': 2}]",0.2,0.6,27.2,26.6,28.2,27.6,0.2,0.2,0.5,19.7,26.0,32.6,26.5
8340687,2019-12-05,MT Melsungen,Die Eulen Ludwigshafen,26,25,1.07,18.0,16.0,"[{'jmeno': 'Domagoj Pavlovic', 'goly': 0}, {'jmeno': 'Roman Sidorowicz', 'goly': 0}, {'jmeno': 'Arnoldus Haenen', 'goly': 0}, {'jmeno': 'Dimitri Ignatow', 'goly': 3}, {'jmeno': 'Felix Danner', 'goly': 0}, {'jmeno': 'Finn Lemke', 'goly': 0}, {'jmeno': 'Julius Kuhn', 'goly': 4}, {'jmeno': 'Kai Hafner', 'goly': 5}, {'jmeno': 'Lasse Reinhold Mikkelsen', 'goly': 4}, {'jmeno': 'Marino Maric', 'goly': 5}, {'jmeno': 'Michael Allendorf', 'goly': 3}, {'jmeno': 'Nebojsa Simic', 'uspesnost_zakroku_procenta': 28.6, 'zakroky': 10, 'strely_proti': 35}, {'jmeno': 'Timm Schneider', 'goly': 1}, {'jmeno': 'Tobias Reichmann', 'goly': 0}, {'jmeno': 'Yves Kunkel', 'goly': 1}]","[{'jmeno': 'Max Neuhaus', 'goly': 3}, {'jmeno': 'Benjamnin Matschke', 'goly': 0}, {'jmeno': 'Alexander Falk', 'goly': 0}, {'jmeno': 'Azat Valiullin', 'goly': 3}, {'jmeno': 'Dominik Mappes', 'goly': 3}, {'jmeno': 'Frederic Stuber', 'goly': 0}, {'jmeno': 'Gorazd Skof', 'uspesnost_zakroku_procenta': 10.3, 'zakroky': 3, 'strely_proti': 29}, {'jmeno': 'Gunnar Dietrich', 'goly': 1}, {'jmeno': 'Jan Remmlinger', 'goly': 0}, {'jmeno': 'Jerome Muller', 'goly': 5}, {'jmeno': 'Jonathan Scholz', 'goly': 6}, {'jmeno': 'Kai Dippe', 'goly': 0}, {'jmeno': 'Pascal Buhrer', 'goly': 3}, {'jmeno': 'Pascal Durak', 'goly': 1}, {'jmeno': 'Martin Tomovski', 'uspesnost_zakroku_procenta': 100.0, 'zakroky': 4, 'strely_proti': 4}]",0.4,0.2,27.6,28.8,21.4,22.2,0.8,0.0,1.0,33.199999999999996,20.4,26.4,37.3
8340692,2019-12-07,HSG Wetzlar,TVB 1898 Stuttgart,27,28,1.3,9.5,5.5,"[{'jmeno': 'Lenny Rubin', 'goly': 2}, {'jmeno': 'Tibor Ivanisevic', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}, {'jmeno': 'Viggo Kristjansson', 'goly': 2}, {'jmeno': 'Alexander Feld', 'goly': 1}, {'jmeno': 'Anton Lindskog', 'goly': 4}, {'jmeno': 'Filip Mirkulovski', 'goly': 2}, {'jmeno': 'Kristian Bjornsen', 'goly': 3}, {'jmeno': 'Maximilian Holst', 'goly': 5}, {'jmeno': 'Nils Torbrugge', 'goly': 0}, {'jmeno': 'Olle Forsell Schefvert', 'goly': 3}, {'jmeno': 'Stefan Cavor', 'goly': 4}, {'jmeno': 'Till Klimpke', 'uspesnost_zakroku_procenta': 20.6, 'zakroky': 7, 'strely_proti': 34}]","[{'jmeno': 'Adam Lonn', 'goly': 1}, {'jmeno': 'Robert Markotic', 'goly': 1}, {'jmeno': 'Rudolf Faluvegi', 'goly': 2}, {'jmeno': 'Zarko Peshevski', 'goly': 3}, {'jmeno': 'Jurgen Schweikardt', 'goly': 0}, {'jmeno': 'David Schmidt', 'goly': 1}, {'jmeno': 'Dominik Weiss', 'goly': 2}, {'jmeno': 'Johannes Bitter', 'uspesnost_zakroku_procenta': 27.0, 'zakroky': 10, 'strely_proti': 37}, {'jmeno': 'Manuel Spath', 'goly': 4}, {'jmeno': 'Max Hafner', 'goly': 3}, {'jmeno': 'Patrick Zieker', 'goly': 9}, {'jmeno': 'Sascha Pfattheicher', 'goly': 1}, {'jmeno': 'Tim Wieling', 'goly': 1}]",0.4,0.2,25.8,25.8,26.8,27.2,0.4,0.2,0.8,22.400000000000002,29.200000000000003,25.0,28.3
8340673,2019-12-08,Rhein Neckar Löwen,Frisch Auf Göppingen,28,21,1.1,15.0,12.0,"[{'jmeno': 'Ilija Abutovic', 'goly': 0}, {'jmeno': 'Niclas Kirkelokke', 'goly': 5}, {'jmeno': 'Alexander Pettersson', 'goly': 1}, {'jmeno': 'Andreas Palicka', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 2}, {'jmeno': 'Andy Schmid', 'goly': 4}, {'jmeno': 'Jannik Kohlbacher', 'goly': 2}, {'jmeno': 'Jerry Tollbring', 'goly': 3}, {'jmeno': 'Jesper Nielsen', 'goly': 3}, {'jmeno': 'Mads Mensah Larsen', 'goly': 3}, {'jmeno': 'Mikael Appelgren', 'uspesnost_zakroku_procenta': 32.1, 'zakroky': 9, 'strely_proti': 28}, {'jmeno': 'Patrick Groetzki', 'goly': 3}, {'jmeno': 'Steffen Fath', 'goly': 3}, {'jmeno': 'Uwe Gensheimer', 'goly': 1}]","[{'jmeno': 'Ivan Sliskovic', 'goly': 3}, {'jmeno': 'Josip Peric', 'goly': 1}, {'jmeno': 'Urh Kastelic', 'uspesnost_zakroku_procenta': 25.0, 'zakroky': 2, 'strely_proti': 8}, {'jmeno': 'Daniel Rebmann', 'uspesnost_zakroku_procenta': 26.7, 'zakroky': 8, 'strely_proti': 30}, {'jmeno': 'Jacob Bagersted', 'goly': 1}, {'jmeno': 'Kresimir Kozina', 'goly': 1}, {'jmeno': 'Marcel Schiller', 'goly': 11}, {'jmeno': 'Marco Rentschler', 'goly': 3}, {'jmeno': 'Nemanja Zelenovic', 'goly': 0}, {'jmeno': 'Nicolai Theilinger', 'goly': 0}, {'jmeno': 'Tim Kneule', 'goly': 1}]",0.8,0.4,27.6,26.4,25.0,27.6,1.0,0.2,0.8,29.0,25.0,27.9,30.1
8340690,2019-12-08,TSV Hannover Burgdorf,Füchse Berlin,31,28,1.9,7.5,2.4,"[{'jmeno': 'Nejc Cehte', 'goly': 4}, {'jmeno': 'Alfred Jonsson', 'goly': 1}, {'jmeno': 'Urban Lesjak', 'uspesnost_zakroku_procenta': 100.0, 'zakroky': 2, 'strely_proti': 2}, {'jmeno': 'Ivan Martinović', 'goly': 2}, {'jmeno': 'Veit Mavers', 'goly': 1}, {'jmeno': 'Joshua Thiele', 'goly': 0}, {'jmeno': 'Fabian Bohm', 'goly': 2}, {'jmeno': 'Ilija Brozovic', 'goly': 0}, {'jmeno': 'Vincent Buchner', 'goly': 4}, {'jmeno': 'Domenico Ebner', 'uspesnost_zakroku_procenta': 17.6, 'zakroky': 6, 'strely_proti': 34}, {'jmeno': 'Timo Kastening', 'goly': 5}, {'jmeno': 'Morten Olsen', 'goly': 11}, {'jmeno': 'Evgeni Pevnov', 'goly': 1}]","[{'jmeno': 'Jacob Holm', 'goly': 3}, {'jmeno': 'Johan Koch', 'goly': 2}, {'jmeno': 'Stipe Mandalinic', 'goly': 3}, {'jmeno': 'Mijajlo Marsenic', 'goly': 1}, {'jmeno': 'Paul Drux', 'goly': 2}, {'jmeno': 'Fredrik Genz', 'uspesnost_zakroku_procenta': 100.0, 'zakroky': 1, 'strely_proti': 1}, {'jmeno': 'Marko Kopljar', 'goly': 2}, {'jmeno': 'Hans Lindberg', 'goly': 9}, {'jmeno': 'Michael Müller', 'goly': 0}, {'jmeno': 'Frederik Simak', 'goly': 0}, {'jmeno': 'Fabian Wiede', 'goly': 6}, {'jmeno': 'Martin Ziemer', 'uspesnost_zakroku_procenta': 20.5, 'zakroky': 8, 'strely_proti': 39}]",0.2,0.8,26.8,29.0,28.8,25.2,0.8,0.6,0.4,26.2,26.0,25.5,20.0
8340691,2019-12-08,HC Erlangen,SC DHfK Leipzig,25,22,2.35,7.5,1.9500000000000002,"[{'jmeno': 'Sime Ivic', 'goly': 6}, {'jmeno': 'Quentin Minel', 'goly': 2}, {'jmeno': 'Petter Overby', 'goly': 1}, {'jmeno': 'Adalsteinn Eyjolfsson', 'goly': 0}, {'jmeno': 'Christopher Bissel', 'goly': 0}, {'jmeno': 'Nico Büdel', 'goly': 0}, {'jmeno': 'Sebastian Firnhaber', 'goly': 3}, {'jmeno': 'Michael Haaß', 'goly': 3}, {'jmeno': 'Nikolas Katsigiannis', 'uspesnost_zakroku_procenta': 27.6, 'zakroky': 8, 'strely_proti': 29}, {'jmeno': 'Carsten Lichtlein', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}, {'jmeno': 'Antonio Metzner', 'goly': 0}, {'jmeno': 'Martin Murawski', 'goly': 1}, {'jmeno': 'Jan Schaffer', 'goly': 0}, {'jmeno': 'Johannes Sellin', 'goly': 6}, {'jmeno': 'Florian von Gruchalla', 'goly': 2}]","[{'jmeno': 'Marko Mamić', 'goly': 2}, {'jmeno': 'Patrick Wiesmach', 'goly': 3}, {'jmeno': 'Lukas Binder', 'goly': 4}, {'jmeno': 'Joel Birlehm', 'uspesnost_zakroku_procenta': 28.1, 'zakroky': 9, 'strely_proti': 32}, {'jmeno': 'Maciej Gebala', 'goly': 0}, {'jmeno': 'Maximilian Janke', 'goly': 2}, {'jmeno': 'Lucas Krzikalla', 'goly': 4}, {'jmeno': 'Philipp Müller', 'goly': 0}, {'jmeno': 'Gregor Remke', 'goly': 1}, {'jmeno': 'Bastian Roscheck', 'goly': 0}, {'jmeno': 'Franz Semper', 'goly': 1}, {'jmeno': 'Jens Vortmann', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 2}, {'jmeno': 'Philipp Weber', 'goly': 3}, {'jmeno': 'Luca Witzke', 'goly': 1}]",0.0,0.4,26.0,29.4,28.6,28.0,0.0,0.2,0.4,26.6,29.6,20.6,24.6
8340700,2019-12-08,HSG Nordhorn-Lingen,TBV Lemgo,24,29,2.7,7.5,1.8,"[{'jmeno': 'Bjorn Buhrmester', 'uspesnost_zakroku_procenta': 41.4, 'zakroky': 12, 'strely_proti': 29}, {'jmeno': 'Lutz Heiny', 'goly': 4}, {'jmeno': 'Dominik Kalafut', 'goly': 4}, {'jmeno': 'Pavel Mickal', 'goly': 0}, {'jmeno': 'Patrick Miedema', 'goly': 4}, {'jmeno': 'Bart Ravensbergen', 'uspesnost_zakroku_procenta': 15.4, 'zakroky': 2, 'strely_proti': 13}, {'jmeno': 'Georg Pohle', 'goly': 0}, {'jmeno': 'Julian Possehl', 'goly': 3}, {'jmeno': 'Robert Weber', 'goly': 8}, {'jmeno': 'Luca de Boer', 'goly': 1}]","[{'jmeno': 'Dani Baijens', 'goly': 1}, {'jmeno': 'Jonathan Carlsbogard', 'goly': 1}, {'jmeno': 'Andreas Cederholm', 'goly': 3}, {'jmeno': 'Bjarki Mar Elisson', 'goly': 11}, {'jmeno': 'Isaias Guardiola', 'goly': 1}, {'jmeno': 'Peter Johannesson', 'uspesnost_zakroku_procenta': 34.3, 'zakroky': 12, 'strely_proti': 35}, {'jmeno': 'Christian Klimek', 'goly': 2}, {'jmeno': 'Andrej Kogut', 'goly': 0}, {'jmeno': 'Bobby Schagen', 'goly': 6}, {'jmeno': 'Christoph Theuerkauf', 'goly': 4}, {'jmeno': 'Piotr Wyszomirski', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}, {'jmeno': 'Fabian van Olphen', 'goly': 0}]",0.0,0.4,21.8,28.2,26.4,27.8,0.2,0.0,0.5,18.000000000000004,26.8,36.7,35.0
8340644,2019-12-08,THW Kiel,TSV GWD Minden,29,27,1.03,22.0,20.0,"[{'jmeno': 'Nikola Bilyk', 'goly': 3}, {'jmeno': 'Magnus Landin', 'goly': 3}, {'jmeno': 'Rune Dahmke', 'goly': 1}, {'jmeno': 'Domagoj Duvnjak', 'goly': 3}, {'jmeno': 'Niclas Ekberg', 'goly': 4}, {'jmeno': 'Niklas Landin', 'uspesnost_zakroku_procenta': 28.9, 'zakroky': 11, 'strely_proti': 38}, {'jmeno': 'Lukas Nilsson', 'goly': 2}, {'jmeno': 'Hendrik Pekeler', 'goly': 6}, {'jmeno': 'Dario Quenstedt', 'uspesnost_zakroku_procenta': 100.0, 'zakroky': 2, 'strely_proti': 2}, {'jmeno': 'Ole Rahmel', 'goly': 0}, {'jmeno': 'Harald Reinkind', 'goly': 4}, {'jmeno': 'Steffen Weinhold', 'goly': 1}, {'jmeno': 'Patrick Wiencek', 'goly': 0}, {'jmeno': 'Miha Zarabec', 'goly': 2}]","[{'jmeno': 'Magnus Gullerud', 'goly': 2}, {'jmeno': 'Kevin Gulliksen', 'goly': 6}, {'jmeno': 'Lucas Meister', 'goly': 1}, {'jmeno': 'Mats Korte', 'goly': 2}, {'jmeno': 'Marian Michalczik', 'goly': 7}, {'jmeno': 'Maximilian Nowatzki', 'goly': 1}, {'jmeno': 'Miljan Pusica', 'goly': 0}, {'jmeno': 'Christoph Reissky', 'goly': 3}, {'jmeno': 'Savvas Savvas', 'goly': 3}, {'jmeno': 'Malte Semisch', 'uspesnost_zakroku_procenta': 25.6, 'zakroky': 10, 'strely_proti': 39}, {'jmeno': 'Aliaksandr Padshyvalau', 'goly': 2}]",0.8,0.0,30.6,25.6,26.6,28.8,1.0,0.2,0.8,35.4,22.75,37.2,26.1
8340701,2019-12-12,SG Flensburg Handewitt,HBW Balingen/Weilstetten,32,25,1.05,18.0,18.0,"[{'jmeno': 'Magnus Jondal', 'goly': 5}, {'jmeno': 'Goran Sogard Johannessen', 'goly': 2}, {'jmeno': 'Benjamin Buric', 'uspesnost_zakroku_procenta': 35.1, 'zakroky': 13, 'strely_proti': 37}, {'jmeno': 'Holger Glandorf', 'goly': 3}, {'jmeno': 'Johannes Golla', 'goly': 4}, {'jmeno': 'Jim Gottfridsson', 'goly': 6}, {'jmeno': 'Simon Jeppsson', 'goly': 2}, {'jmeno': 'Magnus Rod', 'goly': 4}, {'jmeno': 'Marius Steinhauser', 'goly': 0}, {'jmeno': 'Lasse Svan', 'goly': 5}, {'jmeno': 'Anders Zachariassen', 'goly': 1}, {'jmeno': 'Torbjorn Bergerud', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}]","[{'jmeno': 'Mike Jensen', 'uspesnost_zakroku_procenta': 20.0, 'zakroky': 6, 'strely_proti': 30}, {'jmeno': 'Moritz Strosack', 'goly': 0}, {'jmeno': 'Vladimir Bozic', 'uspesnost_zakroku_procenta': 36.4, 'zakroky': 4, 'strely_proti': 11}, {'jmeno': 'Oddur Gretarsson', 'goly': 3}, {'jmeno': 'Jannik Hausmann', 'goly': 0}, {'jmeno': 'Romas Kirveliavicius', 'goly': 1}, {'jmeno': 'Vladan Lipovina', 'goly': 2}, {'jmeno': 'Marcel Niemeyer', 'goly': 3}, {'jmeno': 'Tim Nothdurft', 'goly': 0}, {'jmeno': 'Lukas Saueressig', 'goly': 1}, {'jmeno': 'Jona Schoch', 'goly': 0}, {'jmeno': 'Martin Strobel', 'goly': 3}, {'jmeno': 'Filip Taleski', 'goly': 2}, {'jmeno': 'Gregor Thomann', 'goly': 7}, {'jmeno': 'Rene Zobel', 'goly': 3}]",0.8,0.4,27.6,21.8,27.0,26.0,1.0,0.2,1.0,26.599999999999998,32.4,30.5,32.6
8340694,2019-12-12,Füchse Berlin,THW Kiel,29,28,5.5,10.0,1.27,"[{'jmeno': 'Jacob Holm', 'goly': 8}, {'jmeno': 'Johan Koch', 'goly': 2}, {'jmeno': 'Stipe Mandalinic', 'goly': 1}, {'jmeno': 'Mijajlo Marsenic', 'goly': 0}, {'jmeno': 'Velimir Petkovic', 'goly': 0}, {'jmeno': 'Paul Drux', 'goly': 5}, {'jmeno': 'Fredrik Genz', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 5}, {'jmeno': 'Marko Kopljar', 'goly': 1}, {'jmeno': 'Hans Lindberg', 'goly': 7}, {'jmeno': 'Tim Ruggiero-Matthes', 'goly': 1}, {'jmeno': 'Michael Müller', 'goly': 0}, {'jmeno': 'Kevin Struck', 'goly': 3}, {'jmeno': 'Fabian Wiede', 'goly': 1}, {'jmeno': 'Martin Ziemer', 'uspesnost_zakroku_procenta': 30.3, 'zakroky': 10, 'strely_proti': 33}]","[{'jmeno': 'Nikola Bilyk', 'goly': 0}, {'jmeno': 'Magnus Landin', 'goly': 0}, {'jmeno': 'Domagoj Duvnjak', 'goly': 7}, {'jmeno': 'Niclas Ekberg', 'goly': 6}, {'jmeno': 'Niklas Landin', 'uspesnost_zakroku_procenta': 11.8, 'zakroky': 2, 'strely_proti': 17}, {'jmeno': 'Hendrik Pekeler', 'goly': 2}, {'jmeno': 'Dario Quenstedt', 'uspesnost_zakroku_procenta': 17.6, 'zakroky': 3, 'strely_proti': 17}, {'jmeno': 'Harald Reinkind', 'goly': 4}, {'jmeno': 'Steffen Weinhold', 'goly': 2}, {'jmeno': 'Patrick Wiencek', 'goly': 2}, {'jmeno': 'Miha Zarabec', 'goly': 5}]",0.8,0.8,28.4,25.2,28.8,25.8,1.0,0.8,0.0,30.200000000000003,28.6,33.3,34.8
8340696,2019-12-12,TBV Lemgo,Rhein Neckar Löwen,30,25,4.75,9.0,1.35,"[{'jmeno': 'Dani Baijens', 'goly': 2}, {'jmeno': 'Jonathan Carlsbogard', 'goly': 7}, {'jmeno': 'Alexander Reimann', 'goly': 5}, {'jmeno': 'Andreas Cederholm', 'goly': 2}, {'jmeno': 'Isaias Guardiola', 'goly': 3}, {'jmeno': 'Peter Johannesson', 'uspesnost_zakroku_procenta': 34.2, 'zakroky': 13, 'strely_proti': 38}, {'jmeno': 'Andrej Kogut', 'goly': 0}, {'jmeno': 'Christoph Theuerkauf', 'goly': 6}, {'jmeno': 'Lukas Zerbe', 'goly': 4}, {'jmeno': 'Fabian van Olphen', 'goly': 1}]","[{'jmeno': 'Niclas Kirkelokke', 'goly': 0}, {'jmeno': 'Mikael Appelgren', 'uspesnost_zakroku_procenta': 100.0, 'zakroky': 2, 'strely_proti': 2}, {'jmeno': 'Steffen Fath', 'goly': 3}, {'jmeno': 'Uwe Gensheimer', 'goly': 4}, {'jmeno': 'Patrick Groetzki', 'goly': 5}, {'jmeno': 'Gedeon Guardiola', 'goly': 0}, {'jmeno': 'Jannik Kohlbacher', 'goly': 5}, {'jmeno': 'Mads Mensah Larsen', 'goly': 1}, {'jmeno': 'Jesper Nielsen', 'goly': 2}, {'jmeno': 'Andreas Palicka', 'uspesnost_zakroku_procenta': 16.7, 'zakroky': 6, 'strely_proti': 36}, {'jmeno': 'Alexander Pettersson', 'goly': 4}, {'jmeno': 'Andy Schmid', 'goly': 1}]",0.6,1.0,26.8,25.8,28.8,26.0,0.4,0.4,0.0,14.0,29.200000000000003,34.9,31.9
8340707,2019-12-12,Die Eulen Ludwigshafen,TSV Hannover Burgdorf,24,26,7.0,11.0,1.22,"[{'jmeno': 'Jannek Klein', 'goly': 0}, {'jmeno': 'Max Neuhaus', 'goly': 5}, {'jmeno': 'Pascal Buhrer', 'goly': 1}, {'jmeno': 'Gunnar Dietrich', 'goly': 0}, {'jmeno': 'Kai Dippe', 'goly': 4}, {'jmeno': 'Alexander Falk', 'goly': 1}, {'jmeno': 'Jannik Hofmann', 'goly': 1}, {'jmeno': 'Jerome Muller', 'goly': 6}, {'jmeno': 'Jan Remmlinger', 'goly': 4}, {'jmeno': 'Jonathan Scholz', 'goly': 0}, {'jmeno': 'Gorazd Skof', 'uspesnost_zakroku_procenta': 34.4, 'zakroky': 11, 'strely_proti': 32}, {'jmeno': 'Frederic Stuber', 'goly': 2}, {'jmeno': 'Azat Valiullin', 'goly': 0}, {'jmeno': 'Martin Tomovski', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 2}]","[{'jmeno': 'Nejc Cehte', 'goly': 4}, {'jmeno': 'Urban Lesjak', 'uspesnost_zakroku_procenta': 57.1, 'zakroky': 4, 'strely_proti': 7}, {'jmeno': 'Ivan Martinović', 'goly': 0}, {'jmeno': 'Joshua Thiele', 'goly': 0}, {'jmeno': 'Cristian Ugalde', 'goly': 1}, {'jmeno': 'Fabian Bohm', 'goly': 3}, {'jmeno': 'Ilija Brozovic', 'goly': 2}, {'jmeno': 'Domenico Ebner', 'uspesnost_zakroku_procenta': 16.0, 'zakroky': 4, 'strely_proti': 25}, {'jmeno': 'Hannes Feise', 'goly': 0}, {'jmeno': 'Timo Kastening', 'goly': 9}, {'jmeno': 'Morten Olsen', 'goly': 2}, {'jmeno': 'Mait Patrail', 'goly': 5}, {'jmeno': 'Evgeni Pevnov', 'goly': 0}]",0.2,0.4,21.0,22.0,27.2,28.8,0.2,0.2,0.0,19.0,27.199999999999996,29.8,26.0
8340703,2019-12-12,TVB 1898 Stuttgart,MT Melsungen,31,28,2.8,7.5,1.72,"[{'jmeno': 'Rudolf Faluvegi', 'goly': 1}, {'jmeno': 'Robert Markotic', 'goly': 1}, {'jmeno': 'Zarko Peshevski', 'goly': 1}, {'jmeno': 'Johannes Bitter', 'uspesnost_zakroku_procenta': 30.0, 'zakroky': 12, 'strely_proti': 40}, {'jmeno': 'Max Hafner', 'goly': 2}, {'jmeno': 'Sascha Pfattheicher', 'goly': 9}, {'jmeno': 'David Schmidt', 'goly': 1}, {'jmeno': 'Manuel Spath', 'goly': 3}, {'jmeno': 'Dominik Weiss', 'goly': 8}, {'jmeno': 'Patrick Zieker', 'goly': 4}]","[{'jmeno': 'Domagoj Pavlovic', 'goly': 0}, {'jmeno': 'Roman Sidorowicz', 'goly': 0}, {'jmeno': 'Michael Allendorf', 'goly': 4}, {'jmeno': 'Julius Kuhn', 'goly': 4}, {'jmeno': 'Finn Lemke', 'goly': 0}, {'jmeno': 'Marino Maric', 'goly': 1}, {'jmeno': 'Lasse Reinhold Mikkelsen', 'goly': 10}, {'jmeno': 'Tobias Reichmann', 'goly': 5}, {'jmeno': 'Stefan Salger', 'goly': 2}, {'jmeno': 'Timm Schneider', 'goly': 2}, {'jmeno': 'Nebojsa Simic', 'uspesnost_zakroku_procenta': 3.1, 'zakroky': 1, 'strely_proti': 32}, {'jmeno': 'Johan Sjostrand', 'uspesnost_zakroku_procenta': 100.0, 'zakroky': 11, 'strely_proti': 11}]",0.4,0.6,27.8,28.0,27.6,26.2,0.2,0.6,0.6,23.199999999999996,22.0,26.0,27.8
